FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Josef,Murray,Josef Murray,1197,M35-39,Male,Lidingö,AB,Sweden,SE,,2:52:43,1:28:12,,,4:25:25,0,10363,5292,0,270,15925,1,1,1,99999,99999,99999,7,7,2,1,1,1,Finisher,3257
Olivier,Marchon,Olivier Marchon,1641,M50-54,Male,Avully,,Switzerland,CH,,2:41:05,1:44:33,,,4:28:31,0,9665,6273,0,173,16111,2,2,1,99999,99999,99999,2,2,1,2,2,1,Finisher,3500
Sylvain,Monneret,Sylvain Monneret,1194,M35-39,Male,Arras,,France,FR,,2:53:04,1:40:07,,,4:37:08,0,10384,6007,0,237,16628,3,3,2,99999,99999,99999,8,8,3,3,3,2,Finisher,3046
Olivier,Thonier,Olivier Thonier,1547,M45-49,Male,Paris,,France,FR,,2:34:41,2:00:35,,,4:41:37,0,9281,7235,0,381,16897,4,4,1,99999,99999,99999,1,1,1,4,4,1,Finisher,3423
Jean Marc,Gauthier,Jean Marc Gauthier,1618,M50-54,Male,DINAN,,France,FR,,2:47:19,1:53:19,,,4:44:48,0,10039,6799,0,250,17088,5,5,2,99999,99999,99999,3,3,2,5,5,2,Finisher,3206
Roux,Lionel,Roux Lionel,1673,M50-54,Male,Lausanne,Vaud,France,FR,,2:57:43,1:44:04,,,4:45:19,0,10663,6244,0,212,17119,6,6,3,99999,99999,99999,10,10,3,6,6,3,Finisher,3197
Alexandre,Godreau,Alexandre Godreau,1135,M35-39,Male,BOURBONNE LES BAINS,,France,FR,,2:47:44,1:56:03,,,4:46:57,0,10064,6963,0,190,17217,7,7,3,99999,99999,99999,4,4,1,7,7,3,Finisher,2870
Gatien,Bousquet,Gatien Bousquet,636,M25-29,Male,CUSSET,,France,FR,,2:50:36,1:57:35,,,4:55:00,0,10236,7055,0,408,17700,8,8,1,99999,99999,99999,5,5,1,8,8,1,Finisher,2568
Christopher,PAGLIA,Christopher PAGLIA,984,M30-34,Male,Valenciennes,,France,FR,,2:57:33,1:56:40,,,4:57:54,0,10653,7000,0,221,17874,9,9,1,99999,99999,99999,9,9,1,9,9,1,Finisher,2908
Grégory,Bornuat,Grégory Bornuat,1273,M40-44,Male,Bourg en Bresse,,France,FR,,3:04:50,1:50:36,,,4:58:42,0,11090,6636,0,197,17922,10,10,1,99999,99999,99999,12,12,1,10,10,1,Finisher,2703
Laurent,Geelhand De Merxem,Laurent Geelhand De Merxem,689,M25-29,Male,Brussels,,France,FR,,2:50:53,2:11:52,,,5:07:02,0,10253,7912,0,257,18422,11,11,2,99999,99999,99999,6,6,2,11,11,2,Finisher,2351
Alexandre,Laurent,Alexandre Laurent,185,M18-24,Male,Bellerive sur allier,,France,FR,,3:06:27,1:59:25,,,5:09:42,0,11187,7165,0,230,18582,12,12,1,99999,99999,99999,13,13,2,12,12,1,Finisher,2309
Lorraine,Smyth,Lorraine Smyth,370,F35-39,Female,Putney,London,Ireland,IE,,3:15:22,1:52:51,,,5:14:29,0,11722,6771,0,376,18869,13,1,1,99999,99999,99999,16,1,1,13,1,1,Finisher,3500
Romain,Geelhand ,Romain Geelhand,558,M18-24,Male,Bruxelles,,Belgium,BE,,3:04:22,2:09:00,,,5:18:27,0,11062,7740,0,305,19107,14,13,2,99999,99999,99999,11,11,1,14,13,2,Finisher,2151
Rini,Gootjes,Rini Gootjes,1818,M70-74,Male,Udenhout,,Netherlands,NL,,3:10:25,2:16:10,,,5:30:34,0,11425,8170,0,238,19834,15,14,1,99999,99999,99999,14,14,1,15,14,1,Finisher,3500
Baptiste,Laloire,Baptiste Laloire,719,M25-29,Male,Saint-Germain-des-Fossés,,France,FR,,3:15:51,2:18:23,,,5:38:57,0,11751,8303,0,283,20337,16,15,3,99999,99999,99999,17,16,3,16,15,3,Finisher,1777
Aliou,Diallo,Aliou Diallo,1289,M40-44,Male,Combs la ville,,France,FR,,3:32:40,2:07:11,,,5:44:13,0,12760,7631,0,262,20653,17,16,2,99999,99999,99999,23,22,4,17,16,2,Finisher,1884
Thomas,Fournier,Thomas Fournier,1121,M35-39,Male,Yvre le polin,,France,FR,,3:31:16,2:12:02,,,5:48:49,0,12676,7922,0,331,20929,18,17,4,99999,99999,99999,22,21,4,18,17,4,Finisher,1756
Gabriel,Estorgues,Gabriel Estorgues,1297,M40-44,Male,LASCHAMPS,,France,FR,,3:15:09,2:34:07,,,5:55:22,0,11709,9247,0,366,21322,19,18,3,99999,99999,99999,15,15,2,19,18,3,Finisher,1683
