FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Tom,Lowe,Tom Lowe,13,MPRO,Male,Ludlow,Other,United Kingdom,GB,0:28:39,2:18:58,1:17:35,0:02:49,0:00:53,4:08:54,1719,8338,4655,169,53,14934,1,1,1,22,16,9,1,1,1,1,1,1,Finisher,3500
Andrew,Russell,Andrew Russell,14,MPRO,Male,Victoria,BC,Canada,CA,0:24:45,2:26:55,1:16:18,0:02:27,0:00:35,4:11:00,1485,8815,4578,147,35,15060,2,2,2,3,3,2,2,2,2,2,2,2,Finisher,3462
Cameron,Good,Cameron Good,893,M25-29,Male,Fairlight,NSW,Australia,AU,0:24:44,2:26:55,1:16:46,0:02:32,0:00:36,4:11:33,1484,8815,4606,152,36,15093,3,3,1,2,2,1,3,3,1,3,3,1,Finisher,3500
Brandon,Marsh,Brandon Marsh,895,MPRO,Male,Austin,TX,United States,US,0:24:41,2:26:49,1:20:02,0:02:45,0:00:47,4:15:04,1481,8809,4802,165,47,15304,4,4,3,1,1,1,4,4,3,4,4,3,Finisher,3389
Sean,Bechtel,Sean Bechtel,7,MPRO,Male,Collingwood,ON,Canada,CA,0:25:49,2:30:55,1:26:33,0:02:40,0:00:36,4:26:33,1549,9055,5193,160,36,15993,5,5,4,4,4,3,6,6,5,5,5,4,Finisher,3182
Mark,Linseman,Mark Linseman,5,MPRO,Male,Guelph,ON,Canada,CA,0:28:31,2:30:06,1:26:07,0:02:33,0:00:46,4:28:03,1711,9006,5167,153,46,16083,6,6,5,16,12,6,8,8,7,6,6,5,Finisher,3155
Aj,Baucco,Aj Baucco,1,MPRO,Male,Cleveland,OH,United States,US,0:28:34,2:35:42,1:20:56,0:02:33,0:00:40,4:28:25,1714,9342,4856,153,40,16105,7,7,6,19,15,8,9,9,8,7,7,6,Finisher,3148
Rachel,Joyce,Rachel Joyce,23,FPRO,Female,Boulder,CO,United Kingdom,GB,0:27:27,2:41:58,1:21:04,0:03:11,0:01:07,4:34:47,1647,9718,4864,191,67,16487,8,1,1,9,3,3,15,2,2,8,1,1,Finisher,3500
Chris,Van Kooten,Chris Van Kooten,929,M30-34,Male,Puslinch,ON,Canada,CA,0:32:55,2:31:55,1:25:27,0:03:26,0:01:05,4:34:48,1975,9115,5127,206,65,16488,9,8,1,77,62,8,10,10,1,9,8,1,Finisher,3500
Tommy,Ferris,Tommy Ferris,938,M30-34,Male,Toronto,ON,Canada,CA,0:30:21,2:39:45,1:26:00,0:03:30,0:01:00,4:40:36,1821,9585,5160,210,60,16836,10,9,2,37,29,3,19,16,4,10,9,2,Finisher,3395
Martin,Lamontagne-Lacasse,Martin Lamontagne-Lacasse,16,MPRO,Male,Sherbrooke,QC,Canada,CA,0:28:29,2:40:56,1:27:19,0:02:59,0:01:03,4:40:46,1709,9656,5239,179,63,16846,11,10,7,14,10,5,13,13,9,11,10,7,Finisher,2926
Derek,Lantz,Derek Lantz,264,M30-34,Male,Newcastle,ON,Canada,CA,0:32:20,2:41:34,1:22:58,0:03:16,0:00:52,4:41:00,1940,9694,4978,196,52,16860,12,11,3,66,52,7,25,22,5,12,11,3,Finisher,3388
Troy,Allaby,Troy Allaby,523,M40-44,Male,Hampton,NB,Canada,CA,0:33:26,2:37:01,1:27:13,0:03:02,0:00:49,4:41:31,2006,9421,5233,182,49,16891,13,12,1,90,74,14,18,15,1,13,12,1,Finisher,3500
Sylvain,Lefebvre,Sylvain Lefebvre,211,M25-29,Male,North Tonawanda,NY,United States,US,0:31:08,2:35:46,1:31:36,0:04:16,0:01:12,4:43:58,1868,9346,5496,256,72,17038,14,13,2,53,40,6,11,11,2,14,13,2,Finisher,2916
Tenille,Hoogland,Tenille Hoogland,24,FPRO,Female,Victoria,BC,United States,US,0:26:30,2:43:06,1:30:42,0:02:57,0:00:55,4:44:10,1590,9786,5442,177,55,17050,15,2,2,7,1,1,14,1,1,15,2,2,Finisher,3331
Matt,Barfoot,Matt Barfoot,932,M30-34,Male,Port Elgin,ON,Canada,CA,0:30:21,2:39:16,1:31:40,0:03:41,0:01:03,4:46:01,1821,9556,5500,221,63,17161,16,14,4,36,28,2,17,14,3,16,14,4,Finisher,3298
Tim,Chaplin,Tim Chaplin,276,M30-34,Male,Kingston,ON,Canada,CA,0:31:29,2:36:24,1:34:34,0:03:58,0:01:16,4:47:41,1889,9384,5674,238,76,17261,17,15,5,57,44,5,12,12,2,17,15,5,Finisher,3268
Michelle,Vesterby,Michelle Vesterby,20,FPRO,Female,"
Herning",,Denmark,DK,0:27:24,2:42:44,1:34:21,0:03:00,0:00:41,4:48:10,1644,9764,5661,180,41,17290,18,3,3,8,2,2,16,3,3,18,3,3,Finisher,3259
Michael,Medeiros,Michael Medeiros,922,M25-29,Male,toronto,ON,Canada,CA,0:33:02,2:42:40,1:31:06,0:03:16,0:01:01,4:51:05,1982,9760,5466,196,61,17465,19,16,3,84,69,10,29,26,4,19,16,3,Finisher,2788
David,Welby,David Welby,224,M25-29,Male,SANTA MONICA,CA,United States,US,0:35:59,2:44:36,1:26:36,0:03:31,0:00:57,4:51:39,2159,9876,5196,211,57,17499,20,17,4,169,134,19,41,36,8,20,17,4,Finisher,2778
Jason,Watson,Jason Watson,12,MPRO,Male,Germantown,Other,United States,US,0:29:46,2:44:16,1:34:29,0:02:45,0:01:18,4:52:34,1786,9856,5669,165,78,17554,21,18,8,30,23,10,24,21,10,21,18,8,Finisher,2714
Chantell,Widney,Chantell Widney,28,FPRO,Female,Edmonton,AB,Canada,CA,0:29:51,2:50:28,1:28:50,0:02:33,0:00:55,4:52:37,1791,10228,5330,153,55,17557,22,4,4,31,8,7,36,4,4,22,4,4,Finisher,3179
Eric,Deshaies,Eric Deshaies,182,M35-39,Male,Gatineau,QC,Canada,CA,0:30:55,2:43:11,1:34:41,0:04:24,0:00:37,4:53:48,1855,9791,5681,264,37,17628,23,19,1,50,38,4,28,25,2,23,19,1,Finisher,3500
Erik,Seedhouse,Erik Seedhouse,676,M45-49,Male,ORMOND BEACH,FL,Canada,CA,0:30:12,2:44:14,1:34:40,0:03:49,0:01:15,4:54:10,1812,9854,5680,229,75,17650,24,20,1,34,26,3,27,24,2,24,20,1,Finisher,3500
David,St-Onge,David St-Onge,187,M25-29,Male,Magog,QC,Canada,CA,0:34:19,2:47:46,1:27:18,0:03:39,0:01:11,4:54:13,2059,10066,5238,219,71,17653,25,21,5,112,87,12,48,42,10,25,21,5,Finisher,2732
Christine,Fletcher,Christine Fletcher,27,FPRO,Female,Vancouver,BC,Canada,CA,0:30:35,2:48:50,1:31:21,0:03:46,0:01:23,4:55:55,1835,10130,5481,226,83,17755,26,5,5,42,10,8,37,5,5,26,5,5,Finisher,3119
Christian,Brochu,Christian Brochu,90,M35-39,Male,deux-Montagnes,QC,Canada,CA,0:35:15,2:39:25,1:37:22,0:03:33,0:00:57,4:56:32,2115,9565,5842,213,57,17792,27,22,2,141,110,22,26,23,1,27,22,2,Finisher,3450
David,Hansen,David Hansen,243,M25-29,Male,Irondequoit,NY,United States,US,0:34:37,2:44:09,1:32:28,0:04:03,0:01:30,4:56:47,2077,9849,5548,243,90,17807,28,23,6,122,94,13,35,32,6,28,23,6,Finisher,2685
Jordan,Monnink,Jordan Monnink,186,M25-29,Male,Ottawa,ON,Canada,CA,0:29:10,2:42:19,1:40:18,0:03:49,0:01:17,4:56:53,1750,9739,6018,229,77,17813,29,24,7,26,20,4,23,20,3,29,24,7,Finisher,2684
Annie,Gervais,Annie Gervais,26,FPRO,Female,St-Jean-sur-Richelieu,QC,Canada,CA,0:32:53,2:51:04,1:29:04,0:02:54,0:01:03,4:56:58,1973,10264,5344,174,63,17818,30,6,6,76,15,9,52,7,7,30,6,6,Finisher,3100
Eric,Fernando,Eric Fernando,1010,M40-44,Male,Franklin,Tennessee,Unknown,,0:28:40,2:41:24,1:41:42,0:04:50,0:01:03,4:57:39,1720,9684,6102,290,63,17859,31,25,2,23,17,3,22,19,3,31,25,2,Finisher,3209
Sylvain,Nadeau,Sylvain Nadeau,909,M35-39,Male,Quebec,QC,Canada,CA,0:32:41,2:43:55,1:36:45,0:03:32,0:01:16,4:58:09,1961,9835,5805,212,76,17889,32,26,3,72,58,8,31,28,4,32,26,3,Finisher,3421
Jennie,Hansen,Jennie Hansen,897,FPRO,Female,Rochester,NY,United States,US,0:36:15,2:51:47,1:25:23,0:03:37,0:01:09,4:58:11,2175,10307,5123,217,69,17891,33,7,7,177,38,12,89,13,10,33,7,7,Finisher,3078
Miranda,Tomenson,Miranda Tomenson,19,FPRO,Female,Toronto,ON,Canada,CA,0:28:28,2:55:56,1:29:46,0:03:22,0:00:56,4:58:28,1708,10556,5386,202,56,17908,34,8,8,13,4,4,57,9,8,34,8,8,Finisher,3073
Mikael Brandt,Poulsen,Mikael Brandt Poulsen,965,M40-44,Male,ridgeway,ON,Canada,CA,0:32:25,2:45:12,1:36:16,0:03:33,0:01:21,4:58:47,1945,9912,5776,213,81,17927,35,27,3,69,55,11,33,30,4,35,27,3,Finisher,3189
Marco,Dessimone,Marco Dessimone,927,M30-34,Male,Miami,FL,United States,US,0:31:09,2:49:56,1:32:21,0:04:20,0:01:17,4:59:03,1869,10196,5541,260,77,17943,36,28,6,54,41,4,47,41,7,36,28,6,Finisher,3063
Stewart,Milne,Stewart Milne,203,M25-29,Male,Toronto,ON,Canada,CA,0:31:57,2:47:57,1:35:39,0:03:26,0:01:03,5:00:02,1917,10077,5739,206,63,18002,37,29,8,63,49,7,39,34,7,37,29,8,Finisher,2627
Jeff,Fyfe,Jeff Fyfe,286,M30-34,Male,Oshawa,ON,Canada,CA,0:35:04,2:47:38,1:32:39,0:03:33,0:01:12,5:00:06,2104,10058,5559,213,72,18006,38,30,7,133,102,14,51,45,8,38,30,7,Finisher,3044
John,Timmermans,John Timmermans,176,M40-44,Male,Ottawa,ON,Canada,CA,0:28:55,2:39:50,1:45:29,0:05:01,0:01:23,5:00:38,1735,9590,6329,301,83,18038,39,31,4,25,19,4,20,17,2,39,31,4,Finisher,3155
Ryan,Babcock,Ryan Babcock,933,M30-34,Male,WHITBY,ON,Canada,CA,0:38:03,2:46:36,1:30:11,0:04:03,0:01:47,5:00:40,2283,9996,5411,243,107,18040,40,32,8,266,199,28,65,55,9,40,32,8,Finisher,3034
Ayesha,One,Ayesha One,899,FPRO,Female,Toronto,ON,Canada,CA,0:28:34,2:56:25,1:32:11,0:03:23,0:01:13,5:01:46,1714,10585,5531,203,73,18106,41,9,9,20,5,5,61,10,9,41,9,9,Finisher,3014
Wil,Gelinas,Wil Gelinas,935,M30-34,Male,Ottawa,ON,Canada,CA,0:37:36,2:49:07,1:29:43,0:04:22,0:01:21,5:02:09,2256,10147,5383,262,81,18129,42,33,9,244,183,26,82,70,15,42,33,9,Finisher,3007
Colin,Morrison,Colin Morrison,164,M35-39,Male,Brooklin,ON,Canada,CA,0:34:42,2:46:42,1:35:46,0:03:41,0:01:22,5:02:13,2082,10002,5746,221,82,18133,43,34,4,127,98,18,45,39,5,43,34,4,Finisher,3348
Jenny,Fletcher,Jenny Fletcher,25,FPRO,Female,Frisco,TX,United States,US,0:28:37,2:52:32,1:36:45,0:03:18,0:01:04,5:02:16,1717,10352,5805,198,64,18136,44,10,10,21,6,6,44,6,6,44,10,10,Finisher,3005
Bruno,Langevin,Bruno Langevin,247,M25-29,Male,Ste-Therese,QC,Canada,CA,0:35:38,2:44:47,1:37:10,0:03:47,0:00:57,5:02:19,2138,9887,5830,227,57,18139,45,35,9,155,123,17,42,37,9,45,35,9,Finisher,2586
Dan,Macdonald,Dan Macdonald,297,M30-34,Male,St. John’s,NL,Canada,CA,0:32:01,2:56:17,1:29:00,0:04:02,0:01:07,5:02:27,1921,10577,5340,242,67,18147,46,36,10,64,50,6,94,80,18,46,36,10,Finisher,3002
Christian,Belair,Christian Belair,109,M35-39,Male,Cornwall,ON,Canada,CA,0:36:19,2:48:31,1:30:49,0:03:46,0:03:19,5:02:44,2179,10111,5449,226,199,18164,47,37,5,181,143,30,63,53,9,47,37,5,Finisher,3339
