FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Jannik,Hollmann,Jannik Hollmann,3097,M35-39,Male,Mannheim,,Germany,DE,1:05:39,4:29:28,2:48:19,0:05:34,0:03:08,8:32:08,3939,16168,10099,334,188,30728,1,1,1,165,159,33,3,3,1,1,1,1,Finisher,5000
Romain,Guillaume,Romain Guillaume,3418,M40-44,Male,Embrun,,France,FR,0:53:45,4:27:31,3:08:12,0:04:47,0:03:34,8:37:49,3225,16051,11292,287,214,31069,2,2,1,7,7,1,1,1,1,2,2,1,Finisher,5000
Baptiste,Delmas,Baptiste Delmas,3588,M18-24,Male,MONESTIES,,France,FR,0:55:35,4:45:50,2:51:13,0:05:32,0:03:01,8:41:11,3335,17150,10273,332,181,31271,3,3,1,13,13,1,8,8,1,3,3,1,Finisher,5000
Sergio,Marques,Sergio Marques,3449,M45-49,Male,caxias,,Portugal,PT,0:58:46,4:45:06,2:52:23,0:05:05,0:03:16,8:44:36,3526,17106,10343,305,196,31476,4,4,1,46,45,4,12,12,1,4,4,1,Finisher,5000
Thomas,Wittmann,Thomas Wittmann,3318,M30-34,Male,Pilsach,BY,Germany,DE,0:57:34,4:49:16,2:51:38,0:04:47,0:02:50,8:46:06,3454,17356,10298,287,170,31566,5,5,1,29,28,10,22,22,8,5,5,1,Finisher,5000
Christophe,Martignier,Christophe Martignier,4696,M30-34,Male,Lausanne,,Switzerland,CH,0:54:33,4:44:58,2:56:14,0:06:58,0:03:34,8:46:17,3273,17098,10574,418,214,31577,6,6,2,9,9,5,7,7,4,6,6,2,Finisher,4997
Marco,Pavani,Marco Pavani,3077,M30-34,Male,Verona,VENETO,Italy,IT,0:51:54,4:46:38,2:59:30,0:05:07,0:03:13,8:46:22,3114,17198,10770,307,193,31582,7,7,3,3,3,3,6,6,3,7,7,3,Finisher,4996
Rémi,Jauzac,Rémi Jauzac,3082,M25-29,Male,Gagnac-sur-Cère,,France,FR,0:56:43,4:46:18,2:54:24,0:06:17,0:03:42,8:47:24,3403,17178,10464,377,222,31644,8,8,1,22,21,3,16,16,4,8,8,1,Finisher,5000
Rafael,Turtera,Rafael Turtera,3847,M25-29,Male,Nuremberg,,Brazil,BR,0:55:56,4:46:35,2:57:54,0:05:33,0:03:34,8:49:30,3356,17195,10674,333,214,31770,9,9,2,17,17,2,10,10,2,9,9,2,Finisher,4974
Thibault,Delvenne,Thibault Delvenne,3151,M25-29,Male,Spa,,Belgium,BE,0:58:28,4:45:52,3:01:06,0:05:15,0:03:07,8:53:49,3508,17152,10866,315,187,32029,10,10,3,40,39,8,18,18,6,10,10,3,Finisher,4923
Cyril,Lecompt,Cyril Lecompt,3108,M35-39,Male,Suresnes,,France,FR,1:00:16,4:42:59,3:02:01,0:05:49,0:02:45,8:53:50,3616,16979,10921,349,165,32030,11,11,2,72,70,12,13,13,2,11,11,2,Finisher,4739
Jorge,Echevarria,Jorge Echevarria,3921,M30-34,Male,Madrid,MADRID,Spain,ES,0:59:52,4:42:21,3:02:18,0:05:38,0:03:55,8:54:05,3592,16941,10938,338,235,32045,12,12,4,65,63,16,9,9,5,12,12,4,Finisher,4904
José María,Jimenez Del Caño,José María Jimenez Del Caño,4469,M30-34,Male,PRIEGO DE CÓRDOBA,,Spain,ES,0:57:48,4:45:49,3:04:20,0:04:55,0:02:51,8:55:42,3468,17149,11060,295,171,32142,13,13,5,31,30,11,11,11,6,13,13,5,Finisher,4884
Tim,Himpelmann,Tim Himpelmann,3467,M35-39,Male,Schauenburg,,Germany,DE,1:01:47,4:45:44,2:59:28,0:05:42,0:03:15,8:55:56,3707,17144,10768,342,195,32156,14,14,3,88,86,17,27,27,5,14,14,3,Finisher,4714
