FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Lars,Lomholt,Lars Lomholt,4286,M30-34,Male,Herning,,Denmark,DK,0:53:59,4:31:45,2:53:45,,,8:28:43,3239,16305,10425,389,165,30523,1,1,1,17,17,3,1,1,1,1,1,1,Finisher,5000
Jari,Claes,Jari Claes,4422,M18-24,Male,Wilderswil,BE,Switzerland,CH,0:52:26,4:39:26,2:57:15,,,8:38:09,3146,16766,10635,312,230,31089,2,2,1,5,5,1,2,2,1,2,2,1,Finisher,5000
Steven,Galibert,Steven Galibert,4800,M30-34,Male,Castres,,France,FR,0:54:53,4:54:05,2:42:41,,,8:42:27,3293,17645,9761,450,198,31347,3,3,2,33,32,7,18,18,5,3,3,2,Finisher,4835
Cedric,Labadens,Cedric Labadens,4302,M30-34,Male,Valentine,,France,FR,0:54:19,4:52:41,2:49:26,,,8:45:10,3259,17561,10166,284,241,31510,4,4,3,23,23,5,9,9,3,4,4,3,Finisher,4802
Romain,Rezsohazy,Romain Rezsohazy,4437,M18-24,Male,Woluwe-Saint-Pierre,,Belgium,BE,0:54:30,4:41:59,3:03:00,,,8:49:26,3270,16919,10980,400,197,31766,5,5,2,26,25,3,3,3,2,5,5,2,Finisher,4864
Thomas,Garbett,Thomas Garbett,4369,M25-29,Male,Wem,,United Kingdom,GB,0:54:12,4:54:18,2:53:31,,,8:50:52,3252,17658,10411,315,216,31852,6,6,1,21,21,5,11,11,3,6,6,1,Finisher,5000
Martin,Kodewitz,Martin Kodewitz,4581,M30-34,Male,Regensburg,,Germany,DE,1:02:34,4:49:15,2:55:23,,,8:56:06,3754,17355,10523,351,184,32166,7,7,4,194,188,35,22,22,6,7,7,4,Finisher,4671
Jaryd,De Mooij,Jaryd De Mooij,4036,M35-39,Male,borchtlombeek,,Belgium,BE,0:54:15,4:49:43,3:03:48,,,8:58:06,3255,17383,11028,371,249,32286,8,8,1,22,22,4,8,8,2,8,8,1,Finisher,5000
Henk,Galenkamp,Henk Galenkamp,4705,M35-39,Male,Hilversum,,Netherlands,NL,0:54:34,4:46:40,3:07:36,,,8:59:20,3274,17200,11256,455,176,32360,9,9,2,27,26,5,4,4,1,9,9,2,Finisher,4985
Lino,Barruncho,Lino Barruncho,4796,M45-49,Male,Alapraia,,Portugal,PT,1:01:27,4:52:38,2:55:57,,,8:59:35,3687,17558,10557,378,195,32375,10,10,1,144,139,18,29,29,1,10,10,1,Finisher,5000
Mário,Rocha,Mário Rocha,5334,M25-29,Male,Aveiro,,Portugal,PT,0:52:55,4:51:12,3:07:00,,,8:59:42,3175,17472,11220,317,198,32382,11,11,2,9,9,2,7,7,2,11,11,2,Finisher,4894
Javier,Perez,Javier Perez,4447,M40-44,Male,MAJADAHONDA,,Spain,ES,1:00:08,4:54:58,2:57:14,,,9:00:45,3608,17698,10634,317,187,32445,12,12,1,115,111,17,30,30,4,12,12,1,Finisher,5000
Ant,Gritton,Ant Gritton,5299,M30-34,Male,Totton,,United Kingdom,GB,0:54:12,4:55:45,3:01:25,,,9:01:48,3252,17745,10885,353,273,32508,13,13,5,20,20,4,15,15,4,13,13,5,Finisher,4603
Pablo,Cueto Gomez,Pablo Cueto Gomez,4974,M35-39,Male,Las Rozas de Madrid,,Spain,ES,0:57:06,4:55:45,2:59:13,,,9:02:50,3426,17745,10753,442,204,32570,14,14,3,55,54,11,27,27,6,14,14,3,Finisher,4943
Benjamin,Hall,Benjamin Hall,4067,M30-34,Male,Oxted,Surrey,United Kingdom,GB,1:00:38,4:55:16,2:58:16,,,9:02:57,3638,17716,10696,311,216,32577,15,15,6,123,119,24,34,34,10,15,15,6,Finisher,4589
Jean-Charles,Jacquier,Jean-Charles Jacquier,4560,M25-29,Male,Vaux le Pénil,,France,FR,1:01:44,4:47:38,3:01:44,,,9:02:59,3704,17258,10904,414,298,32579,16,16,3,159,154,22,16,16,4,16,16,3,Finisher,4854
Eduardo,Mourato,Eduardo Mourato,4896,M30-34,Male,Gouveia,Guarda,Portugal,PT,0:55:26,4:59:07,3:03:09,,,9:06:30,3326,17947,10989,360,167,32790,17,17,7,39,38,9,32,32,9,17,17,7,Finisher,4546
Waldemar,Grichting,Waldemar Grichting,4032,M45-49,Male,Eschenbach,,Switzerland,CH,0:57:21,4:55:45,3:02:48,,,9:06:48,3441,17745,10968,451,204,32808,18,18,2,58,57,4,33,33,2,18,18,2,Finisher,4913
Briac,Le Mestre,Briac Le Mestre,4928,M18-24,Male,Blonville-sur-Mer,,France,FR,1:00:40,5:00:43,2:56:25,,,9:08:08,3640,18043,10585,381,240,32888,19,19,3,124,120,8,42,42,5,19,19,3,Finisher,4640
Joren,Van Dorpe,Joren Van Dorpe,4414,M18-24,Male,Gent,,Belgium,BE,0:57:46,4:52:37,3:08:24,,,9:08:56,3466,17557,11304,393,216,32936,20,20,4,68,66,5,21,21,3,20,20,4,Finisher,4630
Jonathan,Koos,Jonathan Koos,5093,M30-34,Male,LONDON,London,Hungary,HU,0:53:09,4:49:51,3:16:49,,,9:09:29,3189,17391,11809,365,216,32969,21,21,8,12,12,1,5,5,2,21,21,8,Finisher,4510
Edouard,Entraygues,Edouard Entraygues,5194,M50-54,Male,SAINT-RAPHAEL,,France,FR,0:51:04,4:58:02,3:12:43,,,9:12:21,3064,17882,11563,372,258,33141,22,22,1,3,3,1,13,13,1,22,22,1,Finisher,5000
David,Dhooge,David Dhooge,4502,M40-44,Male,Montclar,,Belgium,BE,0:52:49,4:57:49,3:11:51,,,9:12:29,3169,17869,11511,358,242,33149,23,23,2,6,6,1,20,20,2,23,23,2,Finisher,4859
Maarten,Borsten,Maarten Borsten,4863,M35-39,Male,Baarn,,Netherlands,NL,0:57:02,4:52:12,3:14:56,,,9:13:13,3422,17532,11696,347,196,33193,24,24,4,52,51,9,12,12,3,24,24,4,Finisher,4818
