FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Nathan,Dortmann,Nathan Dortmann,1004,M25-29,Male,Kangaroo Point,AU-QLD,Australia,AU,0:28:21,2:18:16,1:24:16,,,4:15:07,1701,8296,5056,130,124,15307,1,1,1,7,6,2,1,1,1,1,1,1,Finisher,3500
Damien,Bulters,Damien Bulters,1097,M35-39,Male,,QLD,Australia,AU,0:25:26,2:24:54,1:35:07,,,4:29:21,1526,8694,5707,120,113,16161,2,2,1,1,1,1,2,2,1,2,2,1,Finisher,3500
Jason,Hamilton,Jason Hamilton,1388,M30-34,Male,North Toowoomba,QLD,Australia,AU,0:28:01,2:22:08,1:29:07,,,4:29:41,1681,8528,5347,482,143,16181,3,3,1,5,4,1,4,4,1,3,3,1,Finisher,3500
Jarrod,Owen,Jarrod Owen,1411,M35-39,Male,Arana Hills,QLD,Australia,AU,0:29:53,2:26:40,1:27:40,,,4:30:20,1793,8800,5260,225,142,16220,4,4,2,24,19,4,7,7,2,4,4,2,Finisher,3482
Robert,Dendle,Robert Dendle,1003,M30-34,Male,Maroochydore,QLD,Australia,AU,0:31:56,2:20:07,1:32:05,,,4:34:20,1916,8407,5525,482,131,16460,5,5,2,53,42,10,5,5,2,5,5,2,Finisher,3416
Paul,Marchant,Paul Marchant,1379,M25-29,Male,,QLD,Australia,AU,0:28:11,2:29:57,1:32:55,,,4:35:58,1691,8997,5575,163,132,16558,6,6,2,6,5,1,8,8,3,6,6,2,Finisher,3124
Graeme,Renard,Graeme Renard,1029,M25-29,Male,Teneriffe,,South Africa,ZA,0:28:44,2:26:40,1:38:17,,,4:39:06,1724,8800,5897,143,183,16746,7,7,3,12,10,3,3,3,2,7,7,3,Finisher,3068
Nick,Carling,Nick Carling,1002,M35-39,Male,Kewarra Beach,AU-QLD,Australia,AU,0:34:21,2:27:27,1:34:17,,,4:39:44,2061,8847,5657,129,91,16784,8,8,3,87,69,13,11,11,4,8,8,3,Finisher,3313
Andrew,Carracher,Andrew Carracher,1104,M40-44,Male,Bridgewater,SA,Australia,AU,0:32:42,2:26:25,1:37:02,,,4:45:47,1962,8785,5822,482,97,17147,9,9,1,67,54,4,17,17,2,9,9,1,Finisher,3500
Glenn,Wassmuth,Glenn Wassmuth,1392,M35-39,Male,AYR,QLD,Australia,AU,0:28:27,2:32:29,1:43:23,,,4:49:17,1707,9149,6203,133,165,17357,10,10,4,8,7,2,9,9,3,10,10,4,Finisher,3141
