FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Timothy,Reed,Timothy Reed,2,MPRO,Male,Lennox Head,NSW,Australia,AU,0:20:49,2:13:11,1:14:31,,,3:50:34,1249,7991,4471,84,39,13834,1,1,1,8,8,8,2,2,2,1,1,1,Finisher,3500
Mike,Phillips,Mike Phillips,22,MPRO,Male,Christchurch,,New Zealand,NZ,0:20:52,2:13:16,1:18:46,,,3:55:01,1252,7996,4726,80,47,14101,2,2,2,9,9,9,4,4,4,2,2,2,Finisher,3419
Graham,O'Grady,Graham O'Grady,17,MPRO,Male,Kinloch,WKO,New Zealand,NZ,0:20:49,2:13:24,1:18:36,,,3:55:03,1249,8004,4716,85,49,14103,3,3,3,7,7,7,7,7,7,3,3,3,Finisher,3419
Todd,Skipworth,Todd Skipworth,4,MPRO,Male,Nedlands,WA,Australia,AU,0:20:46,2:13:21,1:19:10,,,3:55:33,1246,8001,4750,84,52,14133,4,4,4,4,4,4,5,5,5,4,4,4,Finisher,3410
Jake,Montgomery,Jake Montgomery,16,MPRO,Male,Tugun,QLD,Australia,AU,0:20:01,2:14:03,1:20:18,,,3:56:36,1201,8043,4818,82,52,14196,5,5,5,2,2,2,3,3,3,5,5,5,Finisher,3391
Josh,Amberger,Josh Amberger,1,MPRO,Male,Everton Hills,AU-QLD,Australia,AU,0:20:01,2:10:29,1:26:49,,,3:59:27,1201,7829,5209,88,40,14367,6,6,6,1,1,1,1,1,1,6,6,6,Finisher,3340
Giles,Clayton,Giles Clayton,9,MPRO,Male,Kangaroo Point,QLD,Australia,AU,0:20:53,2:13:35,1:23:05,,,3:59:40,1253,8015,4985,84,43,14380,7,7,7,10,10,10,10,10,10,7,7,7,Finisher,3336
Matthew,Pellow,Matthew Pellow,18,MPRO,Male,Dubbo,NSW,Australia,AU,0:20:56,2:13:26,1:24:04,,,4:00:32,1256,8006,5044,79,47,14432,8,8,8,12,12,12,9,9,9,8,8,8,Finisher,3320
Adam,Gordon,Adam Gordon,7,MPRO,Male,Southport,QLD,Australia,AU,0:23:53,2:15:30,1:19:32,,,4:01:30,1433,8130,4772,108,47,14490,9,9,9,45,42,22,12,12,12,9,9,9,Finisher,3303
Lachlan,Kerin,Lachlan Kerin,14,MPRO,Male,Nambour,QLD,Australia,AU,0:20:55,2:13:16,1:25:44,,,4:02:22,1255,7996,5144,84,63,14542,10,10,10,11,11,11,6,6,6,10,10,10,Finisher,3287
Lindsey,Wall,Lindsey Wall,24,MPRO,Male,West Ballina,NSW,Australia,AU,0:20:58,2:13:23,1:28:40,,,4:05:08,1258,8003,5320,78,49,14708,11,11,11,14,14,14,8,8,8,11,11,11,Finisher,3237
Courtney,Ogden,Courtney Ogden,10,MPRO,Male,Como,WA,Australia,AU,0:21:29,2:21:03,1:21:48,,,4:06:56,1289,8463,4908,99,57,14816,12,12,12,21,21,16,14,14,13,12,12,12,Finisher,3205
Michael,Murphy,Michael Murphy,21,MPRO,Male,cronulla,,Australia,AU,0:20:47,2:22:19,1:25:59,,,4:11:09,1247,8539,5159,74,50,15069,13,13,13,6,6,6,16,16,15,13,13,13,Finisher,3129
Bradley,Clark,Bradley Clark,12,MPRO,Male,Modanville,NSW,Australia,AU,0:21:40,2:21:06,1:26:40,,,4:12:01,1300,8466,5200,90,65,15121,14,14,14,23,23,17,15,15,14,14,14,14,Finisher,3113
Alexander,Polizzi,Alexander Polizzi,136,M25-29,Male,Coolum Beach,QLD,Australia,AU,0:21:11,2:20:04,1:28:20,,,4:12:24,1271,8404,5300,117,52,15144,15,15,1,17,17,2,13,13,1,15,15,1,Finisher,3500
Nick,North ,Nick North,957,M25-29,Male,Bathurst,AU-NSW,Australia,AU,0:21:58,2:20:49,1:27:14,,,4:12:40,1318,8449,5234,96,63,15160,16,16,2,25,25,4,17,17,2,16,16,2,Finisher,3495
Tim,Rea,Tim Rea,138,M25-29,Male,Galston,NSW,Australia,AU,0:23:24,2:23:45,1:25:02,,,4:15:02,1404,8625,5102,107,64,15302,17,17,3,36,35,8,23,23,5,17,17,3,Finisher,3452
Jarmo,Hast,Jarmo Hast,13,MPRO,Male,Mpuntain Creek,QLD,Finland,FI,0:21:45,2:29:49,1:21:34,,,4:15:42,1305,8989,4894,88,66,15342,18,18,15,24,24,18,42,42,16,18,18,15,Finisher,3047
Matt,Lewis,Matt Lewis,68,M18-24,Male,Canberra,ACT,Australia,AU,0:24:34,2:22:32,1:28:07,,,4:17:40,1474,8552,5287,95,52,15460,19,19,1,57,54,6,22,22,2,19,19,1,Finisher,3500
Jared,Medhurst,Jared Medhurst,329,M35-39,Male,Adamstown Heights,,New Zealand,NZ,0:23:19,2:20:50,1:31:48,,,4:18:22,1399,8450,5508,88,57,15502,20,20,1,35,34,4,18,18,1,20,20,1,Finisher,3500
Richard,Pearson,Richard Pearson,932,M25-29,Male,Woolgoolga,,Australia,AU,0:23:13,2:22:03,1:31:20,,,4:19:23,1393,8523,5480,111,56,15563,21,21,4,33,32,7,21,21,4,21,21,4,Finisher,3374
Nathan,Ashton,Nathan Ashton,264,M35-39,Male,grovedale,VIC,Australia,AU,0:27:42,2:20:47,1:29:30,,,4:20:47,1662,8447,5370,127,41,15647,22,22,2,212,180,37,29,29,2,22,22,2,Finisher,3456
Sean,Richardson,Sean Richardson,233,M30-34,Male,,QLD,Australia,AU,0:26:22,2:25:22,1:26:15,,,4:21:05,1582,8722,5175,130,56,15665,23,23,1,126,109,11,46,46,9,23,23,1,Finisher,3500
Aaron,Ashdown,Aaron Ashdown,153,M30-34,Male,Tallebudgera,QLD,Australia,AU,0:24:55,2:23:31,1:30:04,,,4:21:18,1495,8611,5404,123,45,15678,24,24,2,75,68,4,27,27,1,24,24,2,Finisher,3496
Matthew,Koorey,Matthew Koorey,563,M45-49,Male,Manly Vale,NSW,Australia,AU,0:24:50,2:23:34,1:30:44,,,4:21:57,1490,8614,5444,109,60,15717,25,25,1,69,63,2,25,25,1,25,25,1,Finisher,3500
Paul,Davies,Paul Davies,936,M30-34,Male,Sunshine Coast,CAN,Australia,AU,0:26:36,2:22:03,1:30:56,,,4:22:41,1596,8523,5456,117,69,15761,26,26,3,137,120,12,28,28,2,26,26,3,Finisher,3471
Shane,Ilgen,Shane Ilgen,66,M18-24,Male,Maryland,NSW,Australia,AU,0:21:14,2:24:01,1:34:52,,,4:22:53,1274,8641,5692,104,62,15773,27,27,2,19,19,1,20,20,1,27,27,2,Finisher,3406
Jarrod,Page,Jarrod Page,224,M30-34,Male,Balaclava,VIC,Australia,AU,0:26:38,2:21:58,1:32:50,,,4:24:22,1598,8518,5570,127,49,15862,28,28,4,140,122,13,30,30,3,28,28,4,Finisher,3440
Mark,Huber,Mark Huber,308,M35-39,Male,,NSW,Australia,AU,0:27:52,2:25:05,1:27:37,,,4:24:42,1672,8705,5257,163,85,15882,29,29,3,222,186,39,51,51,11,29,29,3,Finisher,3386
