FirstName,LastName,FullName,Bib,AgeGroup,Gender,City,State,Country,CountryISO,SwimTime,BikeTime,RunTime,T1Time,T2Time,FinishTime,SwimSeconds,BikeSeconds,RunSeconds,T1Seconds,T2Seconds,FinishSeconds,OverallRank,GenderRank,AgeGroupRank,SwimRankOverall,SwimRankGender,SwimRankGroup,BikeRankOverall,BikeRankGender,BikeRankGroup,RunRankOverall,RunRankGender,RunRankGroup,Status,Points
Hertier,Ishimwe,Hertier Ishimwe,37,M18-24,Male,Kibuye,Western,Rwanda,RW,0:31:40,2:43:30,1:29:57,0:02:12,0:01:36,4:48:56,1900,9810,5397,132,96,17336,1,1,1,5,5,4,2,1,1,1,1,1,Finisher,3500
Samuel,Tuyisenge,Samuel Tuyisenge,40,M25-29,Male,Rubavu,Western Province,Rwanda,RW,0:39:52,2:40:34,1:27:01,0:02:50,0:02:06,4:52:23,2392,9634,5221,170,126,17543,2,2,1,26,24,2,4,3,1,2,2,1,Finisher,3500
Berber,Kramer,Berber Kramer,1,F35-39,Female,It Heidenskip,FRYSLAN,United States,US,0:35:02,2:38:21,1:37:33,0:01:55,0:02:29,4:55:21,2102,9501,5853,115,149,17721,3,1,1,11,1,1,1,1,1,3,1,1,Finisher,3500
Rukara,Faziri,Rukara Faziri,88,M30-34,Male,Farrer,ACT,Rwanda,RW,0:41:38,2:41:33,1:28:55,0:03:57,0:01:33,4:57:35,2498,9693,5335,237,93,17855,4,3,1,31,28,3,5,4,1,4,3,1,Finisher,3500
Eric,Iradukunda,Eric Iradukunda,25,M18-24,Male,Kibuye,Western,Rwanda,RW,0:29:07,2:46:32,1:45:45,0:02:06,0:01:53,5:05:23,1747,9992,6345,126,113,18323,5,4,2,3,3,2,3,2,2,5,4,2,Finisher,3203
Timamu,Hategekimana,Timamu Hategekimana,46,M30-34,Male,Rubavu,Western Province,Rwanda,RW,0:28:25,3:00:59,1:51:09,0:02:24,0:01:45,5:24:42,1705,10859,6669,144,105,19482,6,5,2,1,1,1,6,5,2,6,5,2,Finisher,3011
Claude,Dusabe,Claude Dusabe,22,M18-24,Male,kibuye,Western Provence,Rwanda,RW,0:29:07,3:01:04,1:57:38,0:02:09,0:01:39,5:31:37,1747,10864,7058,129,99,19897,7,6,3,2,2,1,7,6,3,7,6,3,Finisher,2731
Arthur,Munyaneza,Arthur Munyaneza,28,M18-24,Male,Gisenyi,Western,Rwanda,RW,0:34:30,2:58:24,1:55:56,0:02:20,0:02:05,5:33:15,2070,10704,6956,140,125,19995,8,7,4,8,8,5,10,9,5,8,7,4,Finisher,2702
Robert,Hamilton,Robert Hamilton,35,M25-29,Male,Fulwood,,United Kingdom,GB,0:43:25,2:59:05,1:47:20,0:03:20,0:01:34,5:34:44,2605,10745,6440,200,94,20084,9,8,2,38,34,5,18,17,2,9,8,2,Finisher,2737
Jean,Iradukunda,Jean Iradukunda,26,M18-24,Male,Rubavu,Western Province,Rwanda,RW,0:31:36,3:00:40,1:58:34,0:02:18,0:02:59,5:36:08,1896,10840,7114,138,179,20168,10,9,5,4,4,3,9,8,4,10,9,5,Finisher,2650
